"name","member_id","year","assembly","party","camp","seniority","n_seminars","n_cross_party","cross_party_ratio","avg_coalition_size","is_governing","is_female","is_proportional","is_seoul","province","total_terms","n_bills_led"
"김재원","QZU9232M",2017,20,"자유한국당","보수계",4,1,0,0,3,FALSE,FALSE,FALSE,FALSE,"경북",3,22
"김재원","QZU9232M",2018,20,"자유한국당","보수계",4,3,1,0.3333,5,FALSE,FALSE,FALSE,FALSE,"경북",3,22
"김재원","QZU9232M",2019,20,"자유한국당","보수계",4,3,1,0.3333,1.67,FALSE,FALSE,FALSE,FALSE,"경북",3,22
"김재원","DMP1439I",2024,22,"조국혁신당","기타",6,18,5,0.2778,10.78,FALSE,FALSE,FALSE,FALSE,"경북",3,64
"김재원","DMP1439I",2025,22,"조국혁신당","기타",6,13,1,0.0769,11.46,FALSE,FALSE,FALSE,FALSE,"경북",3,64
"김재윤","R724713H",2004,17,"민주당","민주계",1,2,0,0,2,TRUE,FALSE,FALSE,FALSE,"제주도",3,28
"김재윤","R724713H",2005,17,"민주당","민주계",1,12,2,0.1667,2.17,TRUE,FALSE,FALSE,FALSE,"제주도",3,28
"김재윤","R724713H",2006,17,"민주당","민주계",1,5,0,0,2.6,TRUE,FALSE,FALSE,FALSE,"제주도",3,28
"김재윤","R724713H",2007,17,"민주당","민주계",1,5,3,0.6,2.4,TRUE,FALSE,FALSE,FALSE,"제주도",3,28
"김재윤","R724713H",2008,18,"민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"제주도",3,70
"김재윤","R724713H",2009,18,"민주당","민주계",2,4,2,0.5,2.5,FALSE,FALSE,FALSE,FALSE,"제주도",3,70
"김재윤","R724713H",2010,18,"민주당","민주계",2,4,4,1,7.25,FALSE,FALSE,FALSE,FALSE,"제주도",3,70
"김재윤","R724713H",2011,18,"민주당","민주계",2,11,4,0.3636,3.09,FALSE,FALSE,FALSE,FALSE,"제주도",3,70
"김재윤","R724713H",2012,19,"민주당","민주계",3,8,2,0.25,3.88,FALSE,FALSE,FALSE,FALSE,"제주도",3,39
"김재윤","R724713H",2013,19,"새정치민주연합","민주계",3,10,6,0.6,4.6,FALSE,FALSE,FALSE,FALSE,"제주도",3,39
"김재윤","R724713H",2014,19,"새정치민주연합","민주계",3,9,4,0.4444,3.33,FALSE,FALSE,FALSE,FALSE,"제주도",3,39
"김재홍","G756492A",2004,17,"국민중심당","민주계",1,2,0,0,1,TRUE,FALSE,TRUE,FALSE,"비례대",1,10
"김재홍","G756492A",2005,17,"열린우리당","민주계",1,2,1,0.5,1.5,TRUE,FALSE,TRUE,FALSE,"비례대",1,10
"김재홍","G756492A",2006,17,"국민중심당","민주계",1,1,0,0,2,TRUE,FALSE,TRUE,FALSE,"비례대",1,10
"김재홍","G756492A",2007,17,"국민중심당","민주계",1,1,0,0,1,TRUE,FALSE,TRUE,FALSE,"비례대",1,10
"김재홍",NA,2008,18,"열린우리당","민주계",2,1,0,0,7,FALSE,FALSE,TRUE,FALSE,"비례대",1,0
"김정","CZN3813Q",2010,18,"미래희망연대","기타",1,3,0,0,1.33,FALSE,TRUE,TRUE,FALSE,"비례대",1,24
"김정","CZN3813Q",2011,18,"미래희망연대","기타",1,5,0,0,1,FALSE,TRUE,TRUE,FALSE,"비례대",1,24
"김정권","X316937B",2006,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경남",2,12
"김정권","X316937B",2007,17,"한나라당","보수계",1,4,0,0,1.5,FALSE,FALSE,FALSE,FALSE,"경남",2,12
"김정권","X316937B",2009,18,"한나라당","보수계",2,4,1,0.25,2,TRUE,FALSE,FALSE,FALSE,"경남",2,39
"김정권","X316937B",2010,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"경남",2,39
"김정권","X316937B",2011,18,"한나라당","보수계",2,3,1,0.3333,1.33,TRUE,FALSE,FALSE,FALSE,"경남",2,39
"김정록","XZT48020",2012,19,"새누리당","보수계",1,6,3,0.5,4.5,TRUE,FALSE,TRUE,FALSE,"비례대",1,49
"김정록","XZT48020",2013,19,"새누리당","보수계",1,12,6,0.5,1.83,TRUE,FALSE,TRUE,FALSE,"비례대",1,49
"김정록","XZT48020",2014,19,"새누리당","보수계",1,13,7,0.5385,2.15,TRUE,FALSE,TRUE,FALSE,"비례대",1,49
"김정록","XZT48020",2015,19,"새누리당","보수계",1,13,7,0.5385,2.23,TRUE,FALSE,TRUE,FALSE,"비례대",1,49
"김정록",NA,2016,20,"새누리당","보수계",2,1,1,1,3,TRUE,FALSE,TRUE,FALSE,"비례대",1,0
"김정부","9406274S",2004,17,"한나라당","보수계",1,2,2,1,2,FALSE,FALSE,FALSE,FALSE,"경남",1,10
"김정부","9406274S",2005,17,"한나라당","보수계",1,1,1,1,13,FALSE,FALSE,FALSE,FALSE,"경남",1,10
"김정우","6RP89579",2016,20,"더불어민주당","민주계",1,3,0,0,10.67,FALSE,FALSE,FALSE,FALSE,"경기",1,109
"김정우","6RP89579",2017,20,"더불어민주당","민주계",1,7,5,0.7143,10.86,TRUE,FALSE,FALSE,FALSE,"경기",1,109
"김정우","6RP89579",2018,20,"더불어민주당","민주계",1,6,1,0.1667,2.67,TRUE,FALSE,FALSE,FALSE,"경기",1,109
"김정우","6RP89579",2019,20,"더불어민주당","민주계",1,16,2,0.125,7.62,TRUE,FALSE,FALSE,FALSE,"경기",1,109
"김정우",NA,2020,21,"더불어민주당","민주계",2,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",1,0
"김정재","E1J8836Y",2016,20,"자유한국당","보수계",1,3,0,0,4,TRUE,TRUE,FALSE,FALSE,"경북",2,89
"김정재","E1J8836Y",2017,20,"자유한국당","보수계",1,3,2,0.6667,3.67,FALSE,TRUE,FALSE,FALSE,"경북",2,89
"김정재","E1J8836Y",2018,20,"자유한국당","보수계",1,4,0,0,1,FALSE,TRUE,FALSE,FALSE,"경북",2,89
"김정재","E1J8836Y",2019,20,"미래통합당","기타",1,2,1,0.5,7,FALSE,TRUE,FALSE,FALSE,"경북",2,89
"김정재","E1J8836Y",2020,21,"국민의힘","보수계",2,5,3,0.6,20.4,FALSE,TRUE,FALSE,FALSE,"경북",2,106
"김정재","E1J8836Y",2021,21,"국민의힘","보수계",2,2,1,0.5,11.5,FALSE,TRUE,FALSE,FALSE,"경북",2,106
"김정재","E1J8836Y",2022,21,"국민의힘","보수계",2,8,5,0.625,14.38,TRUE,TRUE,FALSE,FALSE,"경북",2,106
"김정재","E1J8836Y",2023,21,"국민의힘","보수계",2,15,8,0.5333,5.07,TRUE,TRUE,FALSE,FALSE,"경북",2,106
"김정재","E1J8836Y",2024,22,"국민의힘","보수계",3,18,16,0.8889,25.61,TRUE,TRUE,FALSE,FALSE,"경북",2,56
"김정재","E1J8836Y",2025,22,"국민의힘","보수계",3,23,13,0.5652,21.7,TRUE,TRUE,FALSE,FALSE,"경북",2,56
"김정호","9LD2641Q",2018,20,"더불어민주당","민주계",1,4,2,0.5,6.75,TRUE,FALSE,FALSE,FALSE,"경남",2,42
"김정호","9LD2641Q",2019,20,"더불어민주당","민주계",1,10,4,0.4,5.3,TRUE,FALSE,FALSE,FALSE,"경남",2,42
"김정호","9LD2641Q",2020,21,"더불어민주당","민주계",2,9,1,0.1111,13.78,TRUE,FALSE,FALSE,FALSE,"경남",2,132
"김정호","9LD2641Q",2021,21,"더불어민주당","민주계",2,13,3,0.2308,19.15,TRUE,FALSE,FALSE,FALSE,"경남",2,132
"김정호","9LD2641Q",2022,21,"더불어민주당","민주계",2,16,3,0.1875,17.75,FALSE,FALSE,FALSE,FALSE,"경남",2,132
"김정호","9LD2641Q",2023,21,"더불어민주당","민주계",2,18,10,0.5556,12.39,FALSE,FALSE,FALSE,FALSE,"경남",2,132
"김정호","9LD2641Q",2024,22,"더불어민주당","민주계",3,16,4,0.25,13.56,FALSE,FALSE,FALSE,FALSE,"경남",2,95
"김정호","9LD2641Q",2025,22,"더불어민주당","민주계",3,25,6,0.24,12.4,FALSE,FALSE,FALSE,FALSE,"경남",2,95
"김정훈","64G6894C",2004,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"부산",4,23
"김정훈","64G6894C",2005,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"부산",4,23
"김정훈","64G6894C",2008,18,"한나라당","보수계",2,1,0,0,2,TRUE,FALSE,FALSE,FALSE,"부산",4,32
"김정훈","64G6894C",2010,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"부산",4,32
"김정훈","64G6894C",2011,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"부산",4,32
"김정훈","64G6894C",2012,19,"새누리당","보수계",3,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"부산",4,43
"김정훈","64G6894C",2013,19,"새누리당","보수계",3,5,1,0.2,1.8,TRUE,FALSE,FALSE,FALSE,"부산",4,43
"김정훈","64G6894C",2014,19,"새누리당","보수계",3,3,0,0,1,TRUE,FALSE,FALSE,FALSE,"부산",4,43
"김정훈","64G6894C",2015,19,"새누리당","보수계",3,1,0,0,2,TRUE,FALSE,FALSE,FALSE,"부산",4,43
"김정훈","64G6894C",2017,20,"자유한국당","보수계",4,1,1,1,7,FALSE,FALSE,FALSE,FALSE,"부산",4,17
"김정훈","64G6894C",2018,20,"자유한국당","보수계",4,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"부산",4,17
"김정훈","64G6894C",2019,20,"자유한국당","보수계",4,4,1,0.25,27.25,FALSE,FALSE,FALSE,FALSE,"부산",4,17
"김제남","06K9071F",2012,19,"정의당","진보계",1,12,1,0.0833,1.42,FALSE,TRUE,TRUE,FALSE,"비례대",1,66
"김제남","06K9071F",2013,19,"정의당","진보계",1,24,10,0.4167,3.79,FALSE,TRUE,TRUE,FALSE,"비례대",1,66
"김제남","06K9071F",2014,19,"정의당","진보계",1,23,9,0.3913,2.57,FALSE,TRUE,TRUE,FALSE,"비례대",1,66
"김제남","06K9071F",2015,19,"정의당","진보계",1,24,12,0.5,2.33,FALSE,TRUE,TRUE,FALSE,"비례대",1,66
"김제식","5Z47834I",2014,19,"새누리당","보수계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"충남",1,20
"김제식","5Z47834I",2015,19,"새누리당","보수계",1,4,3,0.75,3.5,TRUE,FALSE,FALSE,FALSE,"충남",1,20
"김제식",NA,2016,20,"새누리당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"충남",1,0
"김종대","I0F2578R",2016,20,"정의당","진보계",1,4,1,0.25,1.5,FALSE,FALSE,TRUE,FALSE,"비례대",1,27
"김종대","I0F2578R",2017,20,"정의당","진보계",1,13,5,0.3846,5.62,FALSE,FALSE,TRUE,FALSE,"비례대",1,27
"김종대","I0F2578R",2018,20,"정의당","진보계",1,9,3,0.3333,2.11,FALSE,FALSE,TRUE,FALSE,"비례대",1,27
"김종대","I0F2578R",2019,20,"정의당","진보계",1,13,4,0.3077,3.08,FALSE,FALSE,TRUE,FALSE,"비례대",1,27
"김종대",NA,2020,21,"정의당","진보계",2,2,0,0,1.5,FALSE,FALSE,TRUE,FALSE,"비례대",1,0
"김종률","AFM9947E",2005,17,"민주당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"충북",2,19
"김종률","AFM9947E",2009,18,"민주당","민주계",2,2,1,0.5,1.5,FALSE,FALSE,FALSE,FALSE,"충북",2,103
"김종민","M2Q9024I",2016,20,"더불어민주당","민주계",1,2,1,0.5,2,FALSE,FALSE,FALSE,FALSE,"충남",2,60
"김종민","M2Q9024I",2017,20,"더불어민주당","민주계",1,9,4,0.4444,7.78,TRUE,FALSE,FALSE,FALSE,"충남",2,60
"김종민","M2Q9024I",2018,20,"더불어민주당","민주계",1,11,3,0.2727,2.73,TRUE,FALSE,FALSE,FALSE,"충남",2,60
"김종민","M2Q9024I",2019,20,"더불어민주당","민주계",1,12,5,0.4167,4.92,TRUE,FALSE,FALSE,FALSE,"충남",2,60
"김종민","M2Q9024I",2020,21,"더불어민주당","민주계",2,8,4,0.5,29.38,TRUE,FALSE,FALSE,FALSE,"충남",2,46
"김종민","M2Q9024I",2021,21,"더불어민주당","민주계",2,13,10,0.7692,16.69,TRUE,FALSE,FALSE,FALSE,"충남",2,46
"김종민","M2Q9024I",2022,21,"더불어민주당","민주계",2,28,20,0.7143,12.18,FALSE,FALSE,FALSE,FALSE,"충남",2,46
"김종민","M2Q9024I",2023,21,"새로운미래","기타",2,29,16,0.5517,10.59,FALSE,FALSE,FALSE,FALSE,"충남",2,46
"김종민","M2Q9024I",2024,22,"새로운미래","기타",3,9,3,0.3333,11.44,FALSE,FALSE,FALSE,FALSE,"충남",2,43
"김종민","M2Q9024I",2025,22,"무소속","기타",3,17,9,0.5294,13.53,FALSE,FALSE,FALSE,FALSE,"충남",2,43
"김종석","06X3845L",2016,20,"새누리당","보수계",1,7,0,0,1.29,TRUE,FALSE,TRUE,FALSE,"비례대",1,34
"김종석","06X3845L",2017,20,"자유한국당","보수계",1,22,7,0.3182,2.59,FALSE,FALSE,TRUE,FALSE,"비례대",1,34
"김종석","06X3845L",2018,20,"자유한국당","보수계",1,8,4,0.5,3.38,FALSE,FALSE,TRUE,FALSE,"비례대",1,34
"김종석","06X3845L",2019,20,"자유한국당","보수계",1,15,7,0.4667,4.33,FALSE,FALSE,TRUE,FALSE,"비례대",1,34
"김종양","N378078V",2024,22,"국민의힘","보수계",NA,8,7,0.875,22.25,TRUE,NA,NA,NA,NA,NA,27
"김종양","N378078V",2025,22,"국민의힘","보수계",NA,3,3,1,25.67,TRUE,NA,NA,NA,NA,NA,27
"김종인","E5N8503B",2005,17,"새천년민주당","기타",1,3,0,0,1.67,FALSE,FALSE,TRUE,FALSE,"비례대",2,0
"김종인","E5N8503B",2007,17,"새천년민주당","기타",1,1,0,0,1,FALSE,FALSE,TRUE,FALSE,"비례대",2,0
"김종인","E5N8503B",2016,20,"더불어민주당","민주계",4,1,0,0,24,FALSE,FALSE,TRUE,FALSE,"비례대",2,1
"김종태","K1Y45873",2012,19,"새누리당","보수계",1,1,0,0,2,TRUE,FALSE,FALSE,FALSE,"경북",2,25
"김종태","K1Y45873",2013,19,"새누리당","보수계",1,2,2,1,3,TRUE,FALSE,FALSE,FALSE,"경북",2,25
"김종태","K1Y45873",2014,19,"새누리당","보수계",1,2,0,0,2,TRUE,FALSE,FALSE,FALSE,"경북",2,25
"김종태","K1Y45873",2015,19,"새누리당","보수계",1,3,0,0,2,TRUE,FALSE,FALSE,FALSE,"경북",2,25
"김종태","K1Y45873",2016,20,"새누리당","보수계",2,1,0,0,2,TRUE,FALSE,FALSE,FALSE,"경북",2,10
"김종회","HTK5293K",2016,20,"국민의당","중도",1,4,3,0.75,5.25,FALSE,FALSE,FALSE,FALSE,"전북",1,180
"김종회","HTK5293K",2017,20,"국민의당","중도",1,4,2,0.5,4.5,FALSE,FALSE,FALSE,FALSE,"전북",1,180
"김종회","HTK5293K",2018,20,"민주평화당","중도",1,10,8,0.8,6,FALSE,FALSE,FALSE,FALSE,"전북",1,180
"김종회","HTK5293K",2019,20,"민주평화당","중도",1,9,8,0.8889,4.33,FALSE,FALSE,FALSE,FALSE,"전북",1,180
"김종훈","6V68130W",2014,19,"새누리당","보수계",1,1,0,0,4,TRUE,FALSE,FALSE,TRUE,"서울",2,11
"김종훈","6V68130W",2015,19,"새누리당","보수계",1,2,1,0.5,1.5,TRUE,FALSE,FALSE,TRUE,"서울",2,11
"김종훈","A935446Z",2016,20,"무소속","기타",2,12,4,0.3333,4.42,FALSE,FALSE,FALSE,TRUE,"서울",2,20
"김종훈","A935446Z",2017,20,"민중당","기타",2,21,3,0.1429,3,FALSE,FALSE,FALSE,TRUE,"서울",2,20
"김종훈","A935446Z",2018,20,"민중당","기타",2,25,8,0.32,2.84,FALSE,FALSE,FALSE,TRUE,"서울",2,20
"김종훈","A935446Z",2019,20,"민중당","기타",2,30,11,0.3667,5.3,FALSE,FALSE,FALSE,TRUE,"서울",2,20
"김종훈",NA,2020,21,"민중당","기타",3,7,2,0.2857,2.14,FALSE,FALSE,FALSE,TRUE,"서울",2,0
"김주영","D6U6678O",2020,21,"더불어민주당","민주계",1,18,8,0.4444,14.94,TRUE,FALSE,FALSE,FALSE,"경기",1,112
"김주영","D6U6678O",2021,21,"더불어민주당","민주계",1,27,20,0.7407,26.11,TRUE,FALSE,FALSE,FALSE,"경기",1,112
"김주영","D6U6678O",2022,21,"더불어민주당","민주계",1,29,18,0.6207,21.97,FALSE,FALSE,FALSE,FALSE,"경기",1,112
"김주영","D6U6678O",2023,21,"더불어민주당","민주계",1,25,18,0.72,20.64,FALSE,FALSE,FALSE,FALSE,"경기",1,112
"김주영","D6U6678O",2024,22,"더불어민주당","민주계",2,71,14,0.1972,13.41,FALSE,FALSE,FALSE,FALSE,"경기",1,84
"김주영","D6U6678O",2025,22,"더불어민주당","민주계",2,77,19,0.2468,9.91,FALSE,FALSE,FALSE,FALSE,"경기",1,84
"김준혁","YM42715P",2024,22,"더불어민주당","민주계",NA,31,4,0.129,20.32,FALSE,NA,NA,NA,NA,NA,42
"김준혁","YM42715P",2025,22,"더불어민주당","민주계",NA,27,8,0.2963,17,FALSE,NA,NA,NA,NA,NA,42
"김준형","8A05621B",2024,22,"조국혁신당","기타",NA,13,0,0,4.38,FALSE,NA,NA,NA,NA,NA,14
"김준형","8A05621B",2025,22,"조국혁신당","기타",NA,17,0,0,9.88,FALSE,NA,NA,NA,NA,NA,14
"김중로","SY09851R",2016,20,"국민의당","중도",1,5,0,0,1,FALSE,FALSE,TRUE,FALSE,"비례대",1,89
"김중로","SY09851R",2017,20,"국민의당","중도",1,13,3,0.2308,3.23,FALSE,FALSE,TRUE,FALSE,"비례대",1,89
"김중로","SY09851R",2018,20,"바른미래당","중도",1,6,0,0,1,FALSE,FALSE,TRUE,FALSE,"비례대",1,89
"김중로","SY09851R",2019,20,"바른미래당","중도",1,6,1,0.1667,1.33,FALSE,FALSE,TRUE,FALSE,"비례대",1,89
"김진애","LNR7932L",2009,18,"민주당","민주계",1,1,0,0,1,FALSE,TRUE,TRUE,FALSE,"비례대",2,11
"김진애","LNR7932L",2010,18,"민주당","민주계",1,9,4,0.4444,2.67,FALSE,TRUE,TRUE,FALSE,"비례대",2,11
"김진애","LNR7932L",2011,18,"민주당","민주계",1,11,5,0.4545,1.82,FALSE,TRUE,TRUE,FALSE,"비례대",2,11
"김진애",NA,2012,19,"민주당","민주계",2,2,1,0.5,1.5,FALSE,TRUE,TRUE,FALSE,"비례대",2,0
"김진애","LNR7932L",2020,21,"열린민주당","기타",4,9,7,0.7778,13.11,FALSE,TRUE,TRUE,FALSE,"비례대",2,6
"김진태","N6C1899K",2012,19,"새누리당","보수계",1,1,0,0,2,TRUE,FALSE,FALSE,FALSE,"강원",2,19
"김진태","N6C1899K",2013,19,"새누리당","보수계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"강원",2,19
"김진태","N6C1899K",2014,19,"새누리당","보수계",1,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"강원",2,19
"김진태","N6C1899K",2015,19,"새누리당","보수계",1,3,1,0.3333,3.33,TRUE,FALSE,FALSE,FALSE,"강원",2,19
"김진태","N6C1899K",2018,20,"자유한국당","보수계",2,4,0,0,1,FALSE,FALSE,FALSE,FALSE,"강원",2,35
"김진태","N6C1899K",2019,20,"자유한국당","보수계",2,6,1,0.1667,14.33,FALSE,FALSE,FALSE,FALSE,"강원",2,35
"김진표","Q9H5708M",2004,17,"민주당","민주계",1,3,2,0.6667,1.67,TRUE,FALSE,FALSE,FALSE,"경기",5,8
"김진표","Q9H5708M",2005,17,"민주당","민주계",1,1,1,1,4,TRUE,FALSE,FALSE,FALSE,"경기",5,8
"김진표","Q9H5708M",2006,17,"민주당","민주계",1,2,0,0,1.5,TRUE,FALSE,FALSE,FALSE,"경기",5,8
"김진표","Q9H5708M",2007,17,"열린우리당","민주계",1,2,1,0.5,4,TRUE,FALSE,FALSE,FALSE,"경기",5,8
"김진표","Q9H5708M",2009,18,"민주당","민주계",2,4,0,0,1.75,FALSE,FALSE,FALSE,FALSE,"경기",5,25
"김진표","Q9H5708M",2010,18,"민주당","민주계",2,7,0,0,1.86,FALSE,FALSE,FALSE,FALSE,"경기",5,25
"김진표","Q9H5708M",2011,18,"민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",5,25
"김진표","Q9H5708M",2012,19,"민주당","민주계",3,5,1,0.2,2,FALSE,FALSE,FALSE,FALSE,"경기",5,15
"김진표","Q9H5708M",2013,19,"새정치민주연합","민주계",3,6,1,0.1667,2,FALSE,FALSE,FALSE,FALSE,"경기",5,15
"김진표","Q9H5708M",2014,19,"새정치민주연합","민주계",3,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",5,15
"김진표","Q9H5708M",2016,20,"더불어민주당","민주계",4,5,1,0.2,2.4,FALSE,FALSE,FALSE,FALSE,"경기",5,20
"김진표","Q9H5708M",2017,20,"더불어민주당","민주계",4,10,4,0.4,1.4,TRUE,FALSE,FALSE,FALSE,"경기",5,20
"김진표","Q9H5708M",2018,20,"더불어민주당","민주계",4,11,3,0.2727,3.09,TRUE,FALSE,FALSE,FALSE,"경기",5,20
"김진표","Q9H5708M",2019,20,"더불어민주당","민주계",4,10,3,0.3,4.9,TRUE,FALSE,FALSE,FALSE,"경기",5,20
"김진표","Q9H5708M",2020,21,"더불어민주당","민주계",5,7,2,0.2857,12.29,TRUE,FALSE,FALSE,FALSE,"경기",5,39
"김진표","Q9H5708M",2021,21,"더불어민주당","민주계",5,3,1,0.3333,5,TRUE,FALSE,FALSE,FALSE,"경기",5,39
"김진표","Q9H5708M",2022,21,"무소속","기타",5,4,1,0.25,9,FALSE,FALSE,FALSE,FALSE,"경기",5,39
"김진표","Q9H5708M",2023,21,"무소속","기타",5,7,7,1,13.43,FALSE,FALSE,FALSE,FALSE,"경기",5,39
"김창수","DTX6052I",2008,18,"자유선진당","기타",1,2,0,0,3,FALSE,FALSE,FALSE,FALSE,"대전",1,22
"김창수","DTX6052I",2009,18,"자유선진당","기타",1,7,3,0.4286,2.29,FALSE,FALSE,FALSE,FALSE,"대전",1,22
"김창수","DTX6052I",2010,18,"자유선진당","기타",1,6,0,0,2,FALSE,FALSE,FALSE,FALSE,"대전",1,22
"김창수","DTX6052I",2011,18,"자유선진당","기타",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"대전",1,22
"김철민","1MU99298",2016,20,"더불어민주당","민주계",1,2,1,0.5,5.5,FALSE,FALSE,FALSE,FALSE,"경기",2,130
"김철민","1MU99298",2017,20,"더불어민주당","민주계",1,7,2,0.2857,10,TRUE,FALSE,FALSE,FALSE,"경기",2,130
"김철민","1MU99298",2018,20,"더불어민주당","민주계",1,11,5,0.4545,4.82,TRUE,FALSE,FALSE,FALSE,"경기",2,130
"김철민","1MU99298",2019,20,"더불어민주당","민주계",1,15,4,0.2667,13.87,TRUE,FALSE,FALSE,FALSE,"경기",2,130
"김철민","1MU99298",2020,21,"더불어민주당","민주계",2,10,4,0.4,10.8,TRUE,FALSE,FALSE,FALSE,"경기",2,82
"김철민","1MU99298",2021,21,"더불어민주당","민주계",2,10,5,0.5,22.4,TRUE,FALSE,FALSE,FALSE,"경기",2,82
"김철민","1MU99298",2022,21,"더불어민주당","민주계",2,14,6,0.4286,31.21,FALSE,FALSE,FALSE,FALSE,"경기",2,82
"김철민","1MU99298",2023,21,"더불어민주당","민주계",2,20,13,0.65,15.15,FALSE,FALSE,FALSE,FALSE,"경기",2,82
"김철민",NA,2024,22,"더불어민주당","민주계",3,1,1,1,10,FALSE,FALSE,FALSE,FALSE,"경기",2,0
"김춘진","QZG38143",2005,17,"민주당","민주계",1,6,1,0.1667,1.33,TRUE,FALSE,FALSE,FALSE,"전라북",3,36
"김춘진","QZG38143",2006,17,"민주당","민주계",1,6,1,0.1667,1.5,TRUE,FALSE,FALSE,FALSE,"전라북",3,36
"김춘진","QZG38143",2007,17,"민주당","민주계",1,6,1,0.1667,1.17,TRUE,FALSE,FALSE,FALSE,"전라북",3,36
"김춘진","QZG38143",2008,18,"민주당","민주계",2,9,0,0,1,FALSE,FALSE,FALSE,FALSE,"전라북",3,144
"김춘진","QZG38143",2009,18,"민주당","민주계",2,16,3,0.1875,1.31,FALSE,FALSE,FALSE,FALSE,"전라북",3,144
"김춘진","QZG38143",2010,18,"민주당","민주계",2,22,6,0.2727,1.86,FALSE,FALSE,FALSE,FALSE,"전라북",3,144
"김춘진","QZG38143",2011,18,"민주당","민주계",2,19,5,0.2632,1.79,FALSE,FALSE,FALSE,FALSE,"전라북",3,144
"김춘진","QZG38143",2012,19,"민주당","민주계",3,18,2,0.1111,1.5,FALSE,FALSE,FALSE,FALSE,"전라북",3,138
"김춘진","QZG38143",2013,19,"새정치민주연합","민주계",3,30,11,0.3667,2.63,FALSE,FALSE,FALSE,FALSE,"전라북",3,138
"김춘진","QZG38143",2014,19,"새정치민주연합","민주계",3,28,6,0.2143,1.61,FALSE,FALSE,FALSE,FALSE,"전라북",3,138
"김춘진","QZG38143",2015,19,"더불어민주당","민주계",3,24,10,0.4167,2.67,FALSE,FALSE,FALSE,FALSE,"전라북",3,138
"김춘진",NA,2016,20,"더불어민주당","민주계",4,5,3,0.6,2.2,FALSE,FALSE,FALSE,FALSE,"전라북",3,0
"김충조","ERX2058H",2009,18,"민주당","민주계",1,1,0,0,1,FALSE,FALSE,TRUE,FALSE,"비례대",1,14
"김충조","ERX2058H",2011,18,"민주당","민주계",1,2,1,0.5,2,FALSE,FALSE,TRUE,FALSE,"비례대",1,14
"김충환","H0G8409H",2004,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",2,26
"김충환","H0G8409H",2005,17,"한나라당","보수계",1,4,1,0.25,1.25,FALSE,FALSE,FALSE,TRUE,"서울특",2,26
"김충환","H0G8409H",2006,17,"한나라당","보수계",1,3,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울특",2,26
"김충환","H0G8409H",2007,17,"한나라당","보수계",1,3,0,0,1.33,FALSE,FALSE,FALSE,TRUE,"서울특",2,26
"김충환","H0G8409H",2008,18,"한나라당","보수계",2,4,1,0.25,1.25,TRUE,FALSE,FALSE,TRUE,"서울특",2,40
"김충환","H0G8409H",2009,18,"한나라당","보수계",2,3,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",2,40
"김충환","H0G8409H",2010,18,"한나라당","보수계",2,3,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",2,40
"김충환","H0G8409H",2011,18,"한나라당","보수계",2,3,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",2,40
"김충환",NA,2012,19,"한나라당","보수계",3,1,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울특",2,0
"김태년","1WE5693J",2005,17,"국민중심당","민주계",1,1,0,0,6,TRUE,FALSE,FALSE,FALSE,"경기도",4,17
"김태년","1WE5693J",2006,17,"국민중심당","민주계",1,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기도",4,17
"김태년","1WE5693J",2007,17,"국민중심당","민주계",1,2,0,0,2.5,TRUE,FALSE,FALSE,FALSE,"경기도",4,17
