"member_id","assembly","name","name_hanja","name_eng","party","party_elected","district","district_type","committees","gender","birth_date","seniority","n_bills","n_bills_lead"
"B7789327",22,"인요한","印曜翰","IHN YOHAN","국민의힘","국민의미래","비례대표","proportional","문화체육관광위원회, 외교통일위원회, 보건복지위원회","M",1959-12-08,1,593,20
"CST4991F",22,"임광현","林光鉉","LIM KWANGHYUN","더불어민주당","더불어민주연합","비례대표","proportional","국회운영위원회, 기획재정위원회","M",1969-05-12,1,334,37
"X639721U",22,"임미애","林美愛","LIM MIAE","더불어민주당","더불어민주연합","비례대표","proportional","농림축산식품해양수산위원회, 2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회, 산불피해지원대책 특별위원회, 예산결산특별위원회, 성평등가족위원회, 정치개혁특별위원회","F",1966-06-23,1,1313,78
"4T026790",22,"임오경","林五卿","LIM OKYEONG","더불어민주당","더불어민주당","경기 광명시갑","constituency","문화체육관광위원회","F",1971-12-11,2,758,93
"EH27538E",22,"임이자","林利子","LIM LEEJA","국민의힘","국민의힘","경북 상주시문경시","constituency","기후위기 특별위원회, 재정경제기획위원회","F",1964-03-05,3,710,64
"RAJ1024Z",22,"임종득","林鍾得","LIM JONGDEUK","국민의힘","국민의힘","경북 영주시영양군봉화군","constituency","국방위원회, 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회, 산불피해지원대책 특별위원회, 예산결산특별위원회, 정치개혁특별위원회","M",1964-08-08,1,500,56
"FH777496",22,"임호선","林昊宣","LIM HOSEON","더불어민주당","더불어민주당","충북 증평군진천군음성군","constituency","농림축산식품해양수산위원회","M",1964-09-27,2,1214,95
"RPN2293B",22,"장경태","張耿態","JANG KYUNGTAE","더불어민주당","더불어민주당","서울 동대문구을","constituency","순직 해병 수사 방해 및 사건 은폐 등의 진실규명을 위한 국정조사특별위원회, 2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회, 법제사법위원회","M",1983-10-12,2,317,34
"KFM1081G",22,"장동혁","張東赫","JANG DONGHYEOK","국민의힘","국민의힘","충남 보령시서천군","constituency","순직 해병 수사 방해 및 사건 은폐 등의 진실규명을 위한 국정조사특별위원회, 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회, 산업통상자원중소벤처기업위원회","M",1969-06-02,2,401,23
"CIZ8557P",22,"장종태","張鐘泰","CHANG JONGTAE","더불어민주당","더불어민주당","대전 서구갑","constituency","보건복지위원회","M",1953-02-08,1,753,36
"2NV6751W",22,"장철민","張喆敏","JANG CHULMIN","더불어민주당","더불어민주당","대전 동구","constituency","산업통상자원중소벤처기업위원회, 성평등가족위원회","M",1983-05-16,2,776,58
"TJW93720",22,"전용기","田溶冀","JEON YONGGI","더불어민주당","더불어민주당","경기 화성시정","constituency","국토교통위원회, 순직 해병 수사 방해 및 사건 은폐 등의 진실규명을 위한 국정조사특별위원회, 국회운영위원회","M",1991-10-26,2,584,67
"9YO73104",22,"전재수","田載秀","CHUN JAESOO","더불어민주당","더불어민주당","부산 북구갑","constituency","산업통상자원중소벤처기업위원회","M",1971-04-20,3,352,31
"P8A4624C",22,"전종덕","全鍾德","CHUN JONGDUK","진보당","더불어민주연합","비례대표","proportional","농림축산식품해양수산위원회, 연금개혁 특별위원회, 예산결산특별위원회","F",1971-11-29,1,592,42
"QUR40502",22,"전진숙","全眞淑","JEON JINSOOK","더불어민주당","더불어민주당","광주 북구을","constituency","보건복지위원회, 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회, 국회운영위원회, 성평등가족위원회, 12.29 여객기 참사 진상규명을 위한 국정조사특별위원회","F",1969-02-05,1,918,79
"25G2571T",22,"전현희","全賢姬","JEON HYUNHEUI","더불어민주당","더불어민주당","서울 중구성동구갑","constituency","법제사법위원회","F",1964-11-04,3,478,45
"DAY6557K",22,"정동만","鄭東萬","JEONG DONGMAN","국민의힘","국민의힘","부산 기장군","constituency","산업통상자원중소벤처기업위원회","M",1965-07-18,2,549,38
"ARP89147",22,"정동영","鄭東泳","CHUNG DONGYOUNG","더불어민주당","더불어민주당","전북 전주시병","constituency","순직 해병 수사 방해 및 사건 은폐 등의 진실규명을 위한 국정조사특별위원회, 기획재정위원회, 과학기술정보방송통신위원회","M",1953-07-27,5,531,17
"CGW7415Z",22,"정성국","鄭聖國","JUNG SUNGKOOK","국민의힘","국민의힘","부산 부산진구갑","constituency","교육위원회, 12.29 여객기 참사 진상규명을 위한 국정조사특별위원회","M",1971-04-03,1,531,34
"V429892C",22,"정성호","鄭成湖","JUNG SUNGHO","더불어민주당","더불어민주당","경기 동두천시양주시연천군갑","constituency","재정경제기획위원회","M",1961-09-10,5,760,50
"8XE7026P",22,"정연욱","鄭然旭","JUNG YEONWOOK","국민의힘","국민의힘","부산 수영구","constituency","문화체육관광위원회","M",1965-12-22,1,272,15
"NA61091D",22,"정을호","鄭乙虎","JUNG EULHO","더불어민주당","더불어민주연합","비례대표","proportional","","M",1971-01-14,1,503,62
"LT72093S",22,"정일영","鄭日永","CHUNG ILYOUNG","더불어민주당","더불어민주당","인천 연수구을","constituency","2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회, 재정경제기획위원회, 대미투자특별법 처리를 위한 특별위원회","M",1957-08-14,2,514,50
"LJK4960Z",22,"정점식","鄭点植","JEONG JEOMSIG","국민의힘","국민의힘","경남 통영시고성군","constituency","국토교통위원회, 예산결산특별위원회, 감사원장(김호철) 임명동의에 관한 인사청문특별위원회","M",1965-07-15,3,260,39
"IC499858",22,"정준호","鄭俊鎬","JEONG JUNHO","더불어민주당","더불어민주당","광주 북구갑","constituency","국토교통위원회, 12.29여객기참사진상규명과피해자및유가족의피해구제를위한특별위원회, 12.29 여객기 참사 진상규명을 위한 국정조사특별위원회","M",1980-05-03,1,1618,70
"9HE7226N",22,"정진욱","丁秦旭","CHUNG CHINOOK","더불어민주당","더불어민주당","광주 동구남구갑","constituency","산업통상자원중소벤처기업위원회, 예산결산특별위원회, 대미투자특별법 처리를 위한 특별위원회","M",1964-10-20,1,937,40
"2385336L",22,"정청래","鄭淸來","JUNG CHUNGRAE","더불어민주당","더불어민주당","서울 마포구을","constituency","국방위원회","M",1965-04-18,4,57,26
"XG348314",22,"정춘생","鄭春生","CHUNG CHOONSAENG","조국혁신당","조국혁신당","비례대표","proportional","행정안전위원회, 성평등가족위원회, 정치개혁특별위원회","F",1969-04-25,1,601,87
"UHB5553T",22,"정태호","鄭泰浩","JUNG TAEHO","더불어민주당","더불어민주당","서울 관악구을","constituency","재정경제기획위원회, 대미투자특별법 처리를 위한 특별위원회","M",1963-03-20,2,592,53
"BNV6535N",22,"정혜경","鄭惠경","JUNG HYEKYUNG","진보당","더불어민주연합","비례대표","proportional","기후에너지환경노동위원회","F",1975-10-19,1,489,58
"PFG2137X",22,"정희용","鄭熙溶","JUNG HEEYONG","국민의힘","국민의힘","경북 고령군성주군칠곡군","constituency","농림축산식품해양수산위원회","M",1976-10-01,2,409,86
"5KV82250",22,"조경태","趙慶泰","CHO KYOUNGTAE","국민의힘","국민의힘","부산 사하구을","constituency","농림축산식품해양수산위원회","M",1968-01-10,6,616,60
"8TU8443O",22,"조계원","趙啓垣","CHO GYEWON","더불어민주당","더불어민주당","전남 여수시을","constituency","문화체육관광위원회, 예산결산특별위원회","M",1966-08-24,1,1264,50
"T3E4932G",22,"조국","曺國","CHO KUK","조국혁신당","조국혁신당","비례대표","proportional","국방위원회","M",1965-04-06,1,577,10
"IWK63872",22,"조배숙","趙培淑","CHO BAESOOK","국민의힘","국민의미래","비례대표","proportional","법제사법위원회, 예산결산특별위원회","F",1956-09-10,5,446,18
"FYI20317",22,"조승래","趙承來","JO SEOUNGLAE","더불어민주당","더불어민주당","대전 유성구갑","constituency","재정경제기획위원회","M",1968-02-21,3,569,37
"ME83002L",22,"조승환","趙承煥","CHO SEUNGHWAN","국민의힘","국민의힘","부산 중구영도구","constituency","농림축산식품해양수산위원회, 정치개혁특별위원회","M",1966-02-17,1,513,44
"MQU41854",22,"조은희","趙恩禧","CHO EUNHEE","국민의힘","국민의힘","서울 서초구갑","constituency","기후위기 특별위원회, 문화체육관광위원회, 예산결산특별위원회, 성평등가족위원회","F",1961-05-20,2,489,53
"ZKB18611",22,"조인철","趙寅喆","CHO INCHEUL","더불어민주당","더불어민주당","광주 서구갑","constituency","2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회, 과학기술정보방송통신위원회","M",1964-08-19,1,1188,90
"IN328264",22,"조정식","趙正湜","CHO JEONGSIK","더불어민주당","더불어민주당","경기 시흥시을","constituency","외교통일위원회","M",1963-12-25,6,319,26
"WJL30106",22,"조정훈","趙廷訓","CHO JUNGHUN","국민의힘","국민의힘","서울 마포구갑","constituency","교육위원회, 2025 아시아태평양경제협력체(APEC) 정상회의 지원 특별위원회, 예산결산특별위원회","M",1972-10-07,2,455,45
"3NI5978A",22,"조지연","趙志娟","CHO JIYEON","국민의힘","국민의힘","경북 경산시","constituency","기후위기 특별위원회, 예산결산특별위원회, 국회운영위원회, 기후에너지환경노동위원회","F",1987-03-31,1,809,58
"GJK57930",22,"주진우","朱晋佑","JOO JINWOO","국민의힘","국민의힘","부산 해운대구갑","constituency","법제사법위원회, 순직 해병 수사 방해 및 사건 은폐 등의 진실규명을 위한 국정조사특별위원회, 윤석열정부의비상계엄선포를통한내란혐의진상규명국정조사특별위원회, 감사원장(김호철) 임명동의에 관한 인사청문특별위원회","M",1975-05-25,1,364,19
"T465023H",22,"주철현","朱哲鉉","JU CHULHYUN","더불어민주당","더불어민주당","전남 여수시갑","constituency","농림축산식품해양수산위원회","M",1959-03-12,2,864,30
"8SV6917G",22,"주호영","朱豪英","JOO HOYOUNG","국민의힘","국민의힘","대구 수성구갑","constituency","행정안전위원회","M",1960-12-10,6,551,51
"68P7228G",22,"진선미","陳善美","JIN SUNMEE","더불어민주당","더불어민주당","서울 강동구갑","constituency","교육위원회","F",1967-05-14,4,562,46
"3C23171A",22,"진성준","陳聲準","JIN SUNGJOON","더불어민주당","더불어민주당","서울 강서구을","constituency","재정경제기획위원회, 대미투자특별법 처리를 위한 특별위원회","M",1967-04-19,3,443,42
"QDU1100U",22,"진종오","秦鍾午","JIN JONGOH","국민의힘","국민의미래","비례대표","proportional","문화체육관광위원회","M",1979-09-24,1,354,31
"KNP22261",22,"차규근","車圭根","CHA GYUGEUN","조국혁신당","조국혁신당","비례대표","proportional","산불피해지원대책 특별위원회, 재정경제기획위원회, 대미투자특별법 처리를 위한 특별위원회","M",1968-04-11,1,551,54
"RC885085",22,"차지호","車智浩","CHA JIHO","더불어민주당","더불어민주당","경기 오산시","constituency","기후위기 특별위원회, 예산결산특별위원회, 외교통일위원회","M",1980-07-18,1,352,18
"1S05899F",22,"채현일","蔡鉉一","CHAI HYUNIL","더불어민주당","더불어민주당","서울 영등포구갑","constituency","행정안전위원회, 성평등가족위원회","M",1970-07-26,1,784,31
"A494529E",22,"천준호","千俊鎬","CHEON JUNHO","더불어민주당","더불어민주당","서울 강북구갑","constituency","국토교통위원회, 국회운영위원회","M",1971-02-15,2,131,28
"YGB8604T",22,"천하람","千하람","CHUN HARAM","개혁신당","개혁신당","비례대표","proportional","예산결산특별위원회, 재정경제기획위원회","M",1986-07-10,1,213,24
"I5I2468R",22,"최기상","崔基相","CHOI KISANG","더불어민주당","더불어민주당","서울 금천구","constituency","예산결산특별위원회, 재정경제기획위원회","M",1969-10-07,2,412,31
"YS38221N",22,"최민희","崔民熙","CHOI MINHEE","더불어민주당","더불어민주당","경기 남양주시갑","constituency","과학기술정보방송통신위원회","F",1960-12-03,2,650,69
"UOS16250",22,"최보윤","崔寶允","CHOI BOYUN","국민의힘","국민의미래","비례대표","proportional","보건복지위원회","F",1978-04-27,1,492,92
"WJG74792",22,"최수진","崔秀珍","CHOI SOOJIN","국민의힘","국민의미래","비례대표","proportional","과학기술정보방송통신위원회, 국회운영위원회","F",1968-04-16,1,993,52
